Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
4.930400542,26.30262375,-18.47399902,-47.27648926,57.16802509
4.940399542,26.35058975,-18.54180908,-47.2741394,57.21010855
4.950399542,26.44813156,-18.38734436,-47.43850708,57.34117238
4.960398542,26.35132217,-18.37528992,-47.41989136,57.27730402
4.970398542,26.56824112,-18.32502747,-47.15789795,57.14495084
4.980397542,26.40394211,-18.65359497,-47.33026123,57.31734809
4.990397542,26.59022522,-18.78149414,-47.58401489,57.65434132
5.000396542,26.47377396,-18.78941345,-47.10131836,57.20521791
5.010396542,26.47609711,-18.55451965,-47.35061646,57.33528404
5.020395542,26.41357422,-18.47998047,-47.07479858,57.05456373
5.030395542,26.45515442,-18.20262146,-46.87600708,56.8205127
5.040394542,26.31824493,-18.40812683,-47.17663574,57.07139485
5.050394542,26.36534119,-18.41342163,-47.09390259,57.02649361
5.060393542,26.34262466,-18.43185425,-47.06173706,56.99538771
5.070393542,26.39001846,-18.38778687,-47.06582642,57.00645399
5.080393542,26.38382721,-18.49505615,-47.04968262,57.0249601
5.090392542,26.50552368,-18.51608276,-46.99523926,57.0433223
5.100392542,26.46244812,-18.54716492,-47.2154541,57.21501195
5.110391542,26.39738846,-18.19381714,-47.07397461,56.95433421
5.120391542,26.23355865,-18.292099,-47.3104248,57.10583841
5.130390542,26.32064056,-18.50604248,-47.00830078,56.96516541
5.140390542,26.62000656,-18.19685364,-47.27636719,57.22591306
5.150389542,26.55753708,-18.35678101,-47.18161011,57.16973427
5.160389542,26.4967804,-18.4539032,-47.0244751,57.04320444
5.170388542,26.33816147,-18.57347107,-46.69387817,56.73615105
5.180388542,26.38687134,-18.66067505,-47.24740601,57.24338518
5.190387542,26.38423157,-18.51922607,-47.05108643,57.03414893
5.200387542,26.4774971,-18.40617371,-47.14529419,57.11850705
5.210386542,26.34753799,-18.33834839,-46.97790527,56.89825449
5.220386542,26.4285965,-18.45179749,-46.64477539,56.69810062
5.230385542,26.447258,-18.46618652,-46.76535034,56.81069875
5.240385542,26.70979309,-18.54214478,-46.39749146,56.65643294
5.250384542,26.57670593,-18.44981384,-46.76531982,56.8657372
5.260384542,26.57479477,-18.47236633,-47.09933472,57.14713786
5.270383542,26.36418533,-18.42903137,-46.8843689,56.8580998
5.280383542,26.13014221,-18.07113647,-47.07550049,56.79307222
5.290382542,26.29624176,-18.33470154,-46.99923706,56.89096497
5.300382542,26.18167114,-18.33981323,-47.19467163,57.00145335
5.310381542,26.23503876,-18.46202087,-47.16500854,57.04087573
5.320381542,26.27209473,-18.36938477,-46.85644531,56.7730898
5.330380542,26.43751526,-18.22262573,-47.16470337,57.05712528
5.340380542,26.26599121,-18.526474,-47.24334717,57.1407594
5.350380542,26.27047729,-18.27380371,-47.2640686,57.07856043
5.360379542,26.25243378,-18.29389954,-47.15710449,56.98815266
5.370379542,26.15166092,-18.45155334,-46.74694824,56.65374091
5.380378542,26.36280441,-18.43835449,-46.94281006,56.90867938
5.390378542,26.3814621,-18.43310547,-47.31872559,57.22606671
5.400377542,26.60971069,-18.53100586,-47.7131958,57.68902786
5.410377542,26.52894211,-18.512146,-47.67633057,57.61524811
5.420376542,26.33340836,-18.55931091,-47.14285278,57.0994307
5.430376542,26.45987701,-18.48760986,-47.21975708,57.19809672
5.440375542,26.51112366,-18.58477783,-47.32891846,57.34335329
5.450375542,26.42035675,-18.56192017,-47.37207031,57.32968844
5.460374542,26.36824799,-18.66291809,-47.4564209,57.40819539
5.470374542,26.65281296,-18.58201599,-47.35168457,57.4268734
5.480373542,26.60402298,-18.73828125,-47.51428223,57.58909826
5.490373542,26.77048874,-18.58659363,-47.25354004,57.40224365
5.500372542,26.47974396,-18.51580811,-47.14044189,57.15096895
5.510372542,26.67221832,-18.50709534,-47.27716064,57.35023737
5.520371542,26.5987587,-18.44387817,-47.64755249,57.60173491
5.530371542,26.587883,-18.36549377,-47.51986694,57.4660303
5.540370542,26.38097763,-18.35714722,-47.29263306,57.1798389
5.550370542,26.38244247,-18.18383789,-47.29312134,57.12551582
5.560369542,26.49874496,-18.31256104,-47.39407349,57.30385308
5.570369542,26.6978569,-18.32696533,-47.3692627,57.38031256
5.580368542,26.30750275,-18.45956421,-47.38751221,57.25745825
5.590368542,26.51523972,-18.32385254,-47.35824585,57.285469
5.600367542,26.56943893,-18.25706482,-47.15570068,57.12193631
5.610367542,26.46165848,-18.3649292,-47.37927246,57.29123365
5.620366542,26.18946457,-18.46351624,-47.30773926,57.13853061
5.630366542,26.09406281,-18.30175781,-47.29803467,57.03471343
5.640366542,26.31107712,-18.35015869,-47.08248901,56.97158831
5.650365542,26.31145096,-18.34806824,-46.99026489,56.8948948
5.660365542,26.12322235,-18.34751892,-47.10498047,56.90284159
5.670364542,26.27190399,-18.5163269,-46.93280029,56.88369753
5.680363917,26.32395554,-18.5970459,-47.00027466,56.98970582
5.690362917,26.27539444,-18.39379883,-46.82461548,56.75625783
5.700362917,26.09687042,-18.32385254,-46.7510376,56.59036786
5.710361917,26.54282761,-18.40083313,-47.15255737,57.15309286
5.720361917,26.45218277,-18.50239563,-47.08602905,57.08897222
5.730360917,26.72037506,-18.45762634,-47.54263306,57.57572728
5.740360917,26.55599594,-18.51420593,-47.15109253,57.19459999
5.750359917,26.47615814,-18.22062683,-47.39709473,57.26659393
5.760359917,26.43888474,-18.33273315,-47.24319458,57.15787929
5.770358917,26.26274872,-18.33894348,-47.09640503,56.95717852
5.780358917,26.31594849,-18.65730286,-47.18295288,57.15640941
5.790357917,26.39383316,-18.54518127,-46.86627197,56.89468891
5.800357917,26.56602097,-18.48774719,-47.10421753,57.15205661
5.810356917,26.44541168,-18.42442322,-47.18548584,57.14270946
5.820356917,26.45731735,-18.49620056,-47.03106689,57.04402098
5.830355917,26.3698616,-18.65150452,-47.31594849,57.28915432
5.840355917,26.4707222,-18.54231262,-47.64282227,57.57043516
5.850354917,26.31623459,-18.41722107,-48.0329895,57.7832702
5.860354917,26.07851028,-18.25802612,-47.76785278,57.40393694
5.870353917,26.02869797,-18.44050598,-47.96817017,57.60634277
5.880353917,26.36426926,-18.30307007,-47.66439819,57.46278728
5.890353917,26.08909225,-18.21287537,-48.02261353,57.60660529
5.900352917,26.30735016,-18.52865601,-47.70986938,57.54667152
5.910352917,26.33848953,-18.31987,-47.64245605,57.43811702
5.920351917,26.28696442,-18.315979,-47.525177,57.31598411
5.930351917,26.20501328,-18.41552734,-47.56970215,57.34728355
5.940350917,26.52964783,-18.39736938,-47.3576355,57.31519043
5.950350917,26.34861755,-18.32910156,-47.32369995,57.18162457
5.960349917,26.18117905,-18.31411743,-47.23803711,57.02888026
5.970349917,26.13457108,-18.45132446,-47.42245483,57.20451383
5.980348917,26.60082245,-18.6353302,-47.38354492,57.44631943
5.990348917,26.55723953,-18.49386597,-47.49719238,57.47428411
6.000347917,26.448349,-18.45733643,-47.43411255,57.36012087
6.010347917,26.36742783,-18.51101685,-47.30084229,57.22996309
6.020346917,26.38943863,-18.63652039,-46.87753296,56.93176143
6.030346917,26.49528885,-18.59614563,-47.30172729,57.3172781
6.040345917,26.4763031,-18.51322937,-47.04089355,57.06645209
6.050345917,26.45018005,-18.51948547,-47.18002319,57.17112869
6.060344917,26.41281509,-18.50521851,-47.33236694,57.27506328
6.070344917,26.58618164,-18.70857239,-47.07266235,57.20726594
6.080343917,26.3467598,-18.45870972,-47.06143188,57.00573732
6.090343917,26.38277817,-18.45074463,-46.88259888,56.87230467
6.100342917,26.33648682,-18.43531799,-47.10455322,57.02903139
6.110342917,26.3273735,-18.47821045,-46.85858154,56.83574158
6.120341917,26.52850342,-18.38134766,-46.35406494,56.48304854
6.130341917,26.32659149,-18.46723938,-46.71173096,56.71079402
6.140340917,26.17874146,-18.3543396,-46.89489746,56.75684711
6.150340917,26.25271988,-18.44032288,-47.03366089,56.93343539
6.160339917,26.31872559,-18.43157959,-47.19845581,57.09722124
6.170339917,26.31341934,-18.33917236,-47.35113525,57.19135678
6.180339917,26.05064774,-18.39225769,-47.12939453,56.90422848
6.190338917,26.00040054,-18.40182495,-46.88360596,56.68086536
6.200338917,26.25229645,-18.34432983,-46.52227783,56.48026063
6.210337917,26.23838425,-18.25462341,-46.84396362,56.71014911
6.220337917,26.28622055,-18.3792572,-46.76721191,56.70921086
6.230336917,26.48237228,-18.32279968,-46.8805542,56.875543
6.240336917,26.52369308,-18.47029114,-46.8644104,56.92917452
6.250335917,26.60256195,-18.40637207,-46.64437866,56.76432767
6.260335917,26.40813065,-18.45471191,-46.69284058,56.72906766
6.270334917,26.32967377,-18.62034607,-46.86553955,56.88890758
6.280334917,26.31143951,-18.54756165,-47.18603516,57.12115025
6.290333917,26.37540054,-18.33096313,-47.08132935,56.99418862
6.300333917,26.09167862,-18.39187622,-47.41229248,57.1573467
6.310332917,26.59392166,-18.46911621,-47.38131714,57.38757824
6.320332917,26.72941971,-18.50662231,-46.94696045,57.10493887
6.330331917,26.42443466,-18.40956116,-47.12057495,57.07461146
6.340331917,26.41297531,-18.52862549,-47.39001465,57.33034725
6.350330917,26.41304398,-18.48399353,-47.60385132,57.49290016
6.360330917,26.42729568,-18.51367188,-47.68676758,57.57765023
6.370329917,26.48363113,-18.43695068,-47.12805176,57.11704764
6.380329917,26.36201477,-18.32417297,-47.13998413,57.03428129
6.390328917,26.40256882,-18.61526489,-47.2902832,57.27123722
6.400328917,26.23225021,-18.71757507,-47.32025146,57.25106782
6.410327917,26.42021561,-18.47070313,-47.16702271,57.13075089
6.420327917,26.64447021,-18.49838257,-47.26434326,57.32395742
6.430326917,26.38095856,-18.37002563,-47.2824707,57.17556167
6.440326917,26.4055481,-18.33650208,-47.1138916,57.03682197
6.450326917,26.50343323,-18.50791931,-46.92883301,56.98500169
6.460325917,26.43798065,-18.75267029,-47.3782959,57.40498573
6.470325917,26.36180496,-18.53840637,-47.24295044,57.18840475
6.480324917,26.32742691,-18.44023132,-47.08312988,57.00874195
6.490324917,26.1299324,-18.53361511,-47.09466553,56.95766654
6.500323917,26.34580612,-18.66641235,-47.3140564,57.28137903
6.510323917,26.26494217,-18.5193634,-47.52758789,57.37321343
6.520322917,26.34775925,-18.53070068,-47.28237915,57.21201503
6.530322917,26.68454361,-18.53637695,-47.01760864,57.15170742
6.540321917,26.41915131,-18.46064758,-46.90304565,56.90925018
6.550321917,26.30105591,-18.32376099,-46.9480896,56.84741749
6.560320917,26.33723068,-18.31201172,-47.09042358,56.97795615
6.570320917,26.2577858,-18.57440186,-47.07159424,57.0106543
6.580319917,26.15190887,-18.6537323,-47.30178833,57.17817106
6.590319917,26.22650146,-18.82301331,-47.04556274,57.0562896
6.600318917,26.05050278,-18.91604614,-47.17315674,57.11175197
6.610318917,26.4046402,-18.6401062,-47.19259644,57.19964809
6.620317917,26.18360901,-18.56982422,-47.1842041,57.06810728
6.630317917,26.03126526,-18.47787476,-47.41162109,57.15698069
6.640316917,26.15320969,-18.50946045,-47.35473633,57.17570774
6.650316917,26.11528015,-18.5933075,-47.29507446,57.13617951
6.660315917,26.36799622,-18.49887085,-47.28799438,57.21567845
6.670315917,26.32471466,-18.55114746,-47.23165894,57.16612004
6.680314917,26.3784256,-18.61639404,-47.4045105,57.35485228
6.690314917,26.34871674,-18.76199341,-47.51785278,57.48228948
6.700313917,26.31126022,-18.65568542,-47.2951355,57.2463698
6.710313917,26.27754211,-18.59216309,-47.27651978,57.19481681
6.720312917,26.32875061,-18.2868042,-47.12820435,56.99717503
6.730312917,26.07541275,-18.36476135,-47.12921143,56.90653898
6.740312917,26.37186813,-18.26586914,-47.2852478,57.14028407
6.750311917,26.55442047,-18.32981873,-46.95513916,56.97284085
6.760311917,26.36162949,-18.3706665,-47.11575317,57.02903729
6.770310917,26.076931,-18.71432495,-47.08630371,56.98554453
6.780310917,26.32390976,-18.46917725,-47.5748291,57.42319303
6.790309917,26.26000977,-18.5921936,-47.64028931,57.48786777
6.800309917,26.24637604,-18.40881348,-47.7144165,57.48410399
6.810308917,26.31350327,-18.23576355,-47.89794922,57.61212603
6.820308917,26.31061172,-18.28939819,-47.39324951,57.20900694
6.830307917,26.25180435,-18.37817383,-47.35446167,57.17831359
6.840307917,26.35874557,-18.47776794,-47.31176758,57.22424947
6.850306917,26.39992523,-18.44689941,-47.51931763,57.40496231
6.860306917,26.36567688,-18.37849426,-47.6121521,57.44419027
6.870305917,26.34428024,-18.42842102,-47.42602539,57.29621006
6.880305917,26.27232361,-18.34609985,-47.34390259,57.16869318
6.890304917,26.36004639,-18.44972229,-47.30883789,57.21337641
6.900304917,26.68576813,-18.51898193,-47.03573608,57.1615551
6.910303917,26.43263245,-18.65429688,-47.14202881,57.17549939
6.920303917,26.27151108,-18.59294128,-47.21517944,57.14160419
6.930302917,26.27213669,-18.39035034,-47.21496582,57.07611715
6.940302917,26.32927322,-18.49205017,-47.18585205,57.11121765
6.950301917,26.39543152,-18.27276611,-47.30944824,57.17339136
6.960301917,26.33102798,-18.12866211,-46.85720825,56.72362285
6.970300917,26.30505753,-18.35198975,-46.90393066,56.82191735
6.980300917,26.35977554,-18.68528748,-46.89788818,56.95076515
6.990299917,26.57231903,-18.47770691,-46.8934021,56.97810941
7.000299917,26.57902527,-18.43441772,-46.81262207,56.90073748
7.010298917,26.48722076,-18.37278748,-46.91674805,56.92375102
7.020298917,26.73708344,-18.23921204,-47.26153564,57.28170072
7.030298917,26.62787628,-18.26539612,-47.34155273,57.30524501
7.040297917,26.50547028,-18.20436096,-47.04251099,56.98189671
7.050297917,26.4796257,-18.30226135,-47.06018066,57.01582194
7.060296917,26.46775055,-18.34043884,-46.95898438,56.93908789
7.070296917,26.61309052,-18.30345154,-47.30258179,57.27833071
7.080295917,26.69332886,-18.57086182,-47.25268555,57.36050039
7.090295917,26.63399124,-18.47483826,-46.85662842,56.97572084
7.100294917,26.45491028,-18.67485046,-46.48348999,56.65092373
7.110294917,26.51128006,-18.67721558,-46.99121094,57.09518594
7.120293917,26.37642288,-18.6005249,-46.58300781,56.67161395
7.130293917,26.43532181,-18.19152832,-46.60629272,56.58537323
7.140292917,26.18273544,-18.27716064,-46.28060913,56.22708438
7.150292917,26.42810822,-18.34690857,-46.27416992,56.35914087
7.160291917,26.59462738,-18.4669342,-46.66210938,56.79484409
7.170291917,26.47165298,-18.49247742,-46.45849609,56.57837036
7.180290917,26.64510345,-18.50544739,-46.78845215,56.93480812
7.190290917,26.89103699,-18.43899536,-47.11712646,57.29876113
7.200289917,26.81675339,-18.58235168,-46.78884888,57.04067352
7.210289917,26.72990799,-18.44038391,-46.77792358,56.94479673
7.220288917,26.76569748,-18.24586487,-46.71264648,56.84527674
7.230288917,26.34409332,-18.36962891,-47.07574463,56.98754471
7.240287917,26.41593552,-18.23062134,-46.81796265,56.76335816
7.250287917,26.65196228,-18.16181946,-46.29248047,56.41961119
7.260286917,26.6961937,-18.08467102,-46.64828491,56.70806441
7.270286917,26.55707169,-18.08496094,-46.40350342,56.44137665
7.280285917,26.53632736,-18.07330322,-46.88821411,56.82715532
7.290285917,26.52462769,-18.29496765,-46.80490112,56.82394288
7.300284917,26.41143799,-18.1184845,-46.89733887,56.79087893
7.310284917,26.47938919,-18.34725952,-46.85650635,56.86222095
7.320284917,26.28368378,-18.20724487,-46.94152832,56.79650412
7.330283917,26.19685364,-18.2736969,-47.17233276,56.96869419
7.340283917,26.19074249,-18.18640137,-46.92160034,56.73038662
7.350282917,26.31298447,-18.27386475,-46.90359497,56.80012769
7.360282917,26.35886765,-18.28604126,-46.88040161,56.80617276
7.370281917,26.2597847,-18.14379883,-47.13067627,56.92165119
7.380281917,26.35482788,-18.27279663,-47.11694336,56.99542439
7.390280917,26.35385513,-18.30633545,-46.99743652,56.9069999
7.400280917,26.25875092,-18.31007385,-47.02609253,56.88790893
7.410279917,26.3936882,-18.45327759,-46.63427734,56.67368043
7.420279917,26.4950676,-18.62905884,-46.56610107,56.72241364
7.430278917,26.69794464,-18.49880981,-46.78482056,56.95441727
7.440278917,26.44849777,-18.72393799,-47.10681152,57.1765737
7.450277917,26.34008408,-18.34962463,-46.99905396,56.91590135
7.460277917,26.41921616,-18.14942932,-46.96762085,56.86241443
7.470276917,26.39747238,-18.29849243,-47.04406738,56.96319557
7.480276917,26.47484589,-18.38555908,-46.97668457,56.97152921
7.490275917,26.41952896,-18.35317993,-46.86697388,56.84491151
7.500275917,26.20842361,-18.31933594,-46.65844727,56.56403662
7.510274917,26.31407547,-18.28109741,-46.85354614,56.76164089
7.520274917,26.5369873,-18.19824219,-46.76193237,56.76324544
7.530273917,26.33690643,-18.37200928,-47.0947876,57.00072266
7.540273917,26.15391541,-18.39810181,-46.8795166,56.74686351
7.550272917,26.19318008,-18.4385376,-47.05654907,56.92434595
7.560272917,26.46945953,-18.24758911,-46.73318481,56.7238694
7.570271917,26.31001663,-18.23448181,-46.8319397,56.72692375
7.580271917,26.24101257,-18.34794617,-46.93676758,56.81811349
7.590271917,26.54163742,-18.41297913,-46.77432251,56.84482002
7.600270917,26.40451431,-18.29980469,-46.70236206,56.68502315
7.610270917,26.33718109,-18.50257874,-46.38635254,56.45959821
7.620269917,26.31330109,-18.45614624,-46.61343384,56.62006148
7.630269917,26.20569611,-18.43357849,-46.46289063,56.43877683
7.640268917,26.68971634,-18.32037354,-46.46337891,56.62881443
7.650268917,26.54948807,-18.05114746,-46.42938232,56.44826644
7.660267917,26.51078796,-18.33648682,-46.27938843,56.39885123
7.670267917,26.44308853,-18.2419281,-46.73379517,56.71025024
7.680266792,26.29232407,-18.29667664,-47.12719727,56.98269389
7.690266792,26.52962875,-18.35945129,-46.63531494,56.70752378
7.700265792,26.45407104,-18.33552551,-47.11437988,57.05939154
7.710265792,26.60314941,-18.44142151,-46.90545654,56.99066099
7.720264792,26.60735321,-18.52534485,-46.93081665,57.04069774
7.730264792,26.41517258,-18.59957886,-47.02560425,57.05359875
7.740263792,26.48547363,-18.42765808,-47.23336792,57.20183512
7.750263792,26.38956451,-18.47067261,-46.91571045,56.90921497
7.760262792,26.2314415,-18.46072388,-46.75912476,56.70363831
7.770262792,26.41689682,-18.45385742,-46.38696289,56.48139178
7.780261792,26.29781723,-18.48735046,-47.01556396,56.95454831
7.790261792,26.34245682,-18.49801636,-46.59762573,56.63426846
7.800260792,26.30362701,-18.45973206,-47.08032227,57.00174775
7.810260792,26.29648209,-18.37730408,-46.5796814,56.55879237
7.820259792,26.47886276,-18.51876831,-46.4395752,56.57480974
7.830259792,26.48118973,-18.69065857,-46.81912231,56.94404571
7.840258792,26.23783493,-18.60449219,-46.88394165,56.85644287
7.850258792,26.32132339,-18.35667419,-46.68252563,56.64836937
7.860257792,26.36340332,-18.34667969,-46.82369995,56.78105817
7.870257792,26.58136368,-18.3397522,-46.91287231,56.95377946
7.880257792,26.67173386,-18.39013672,-47.23419189,57.27693602
7.890256792,26.52071381,-18.34732056,-47.15368652,57.12654886
7.900256792,26.47117233,-18.41415405,-47.11529541,57.09338925
7.910255792,26.82668686,-18.37760925,-47.015625,57.16534478
7.920255792,26.50596619,-18.13116455,-46.9753418,56.90332247
7.930254792,26.34732437,-18.1602478,-46.85678101,56.74093785
7.940254792,26.30546951,-18.33538818,-46.92160034,56.83133612
7.950253792,26.05097198,-18.37255859,-46.81561279,56.63837614
7.960253792,26.61362076,-18.21884155,-47.16836548,57.1407534
7.970252792,26.3602562,-18.34983826,-46.70126343,56.67969369
7.980252792,26.38753891,-18.49821472,-46.73757935,56.77048072
7.990251792,26.45734024,-18.39942932,-46.66665649,56.7124914
8.000251792,26.66808319,-18.28434753,-47.04391479,57.08444574
8.010250792,26.76044846,-18.52534485,-46.97814941,57.15117257
8.020250792,26.40159988,-18.55969238,-46.78353882,56.83490268
8.030249792,26.47650146,-18.52349854,-47.17904663,57.18380513
8.040249792,26.06994629,-18.46257019,-46.8526001,56.70691963
8.050248792,26.51972961,-18.46420288,-46.90325928,56.95733998
8.060248792,26.79093933,-18.47576904,-46.95431519,57.12981872
8.070247792,26.92478943,-18.33718872,-46.98953247,57.17703156
8.080247792,26.51965332,-18.45603943,-47.02212524,57.05258685
8.090246792,26.54482651,-18.52079773,-47.3449707,57.35149531
8.100246792,26.45492554,-18.3253479,-47.53158569,57.40150781
8.110245792,26.21392059,-18.49360657,-47.32873535,57.17685114
8.120245792,26.31587219,-18.64213562,-46.7154541,56.76608144
8.130244792,26.41399765,-18.5670929,-47.17355347,57.1645026
8.140244792,26.12240219,-18.5039978,-47.37286377,57.17487256
8.150244792,26.13490295,-18.51293945,-47.10614014,56.96271165
8.160243792,26.26827621,-18.5055542,-47.02636719,56.9557467
8.170243792,26.23108673,-18.51141357,-46.88653564,56.82507869
8.180242792,26.20627975,-18.52574158,-46.9045105,56.83313562
8.190242792,26.39007568,-18.25552368,-46.74163818,56.696393
8.200241792,26.11955643,-18.42169189,-46.80545044,56.6775101
8.210241792,26.09711075,-18.42900085,-46.7739563,56.6435367
8.220240792,25.96621323,-18.37931824,-46.55145264,56.38334249
8.230240792,26.20772171,-18.515625,-46.95846558,56.87504317
8.240239792,26.05548477,-18.45780945,-46.48727417,56.39721337
8.250239792,26.09532547,-18.4805603,-46.15701294,56.1512864
8.260238792,26.36019897,-18.21543884,-46.14645386,56.17968944
8.270238792,26.3551445,-18.18556213,-46.38449097,56.36336855
8.280237792,26.33529282,-18.17150879,-46.96691895,56.82994681
8.290237792,26.34710693,-18.16876221,-46.55838013,56.49740458
8.300236792,26.16174316,-18.3105011,-46.33956909,56.27669961
8.310236792,26.24324036,-18.1807251,-46.42453003,56.34255424
8.320235792,26.29647827,-18.14073181,-46.47842407,56.39889028
8.330235792,26.28673172,-18.32514954,-46.53884888,56.50369744
8.340234792,26.13917923,-18.11314392,-46.23428345,56.11552049
8.350234792,26.22000885,-18.06417847,-46.59063721,56.43129347
8.360233792,26.19455719,-18.09432983,-46.57064819,56.41263043
8.370233792,26.37938309,-18.3319397,-46.83883667,56.79620133
8.380232792,26.08300018,-18.47103882,-46.97549438,56.81724427
8.390232792,26.09018707,-18.38473511,-46.90805054,56.73677424
8.400231792,26.34365082,-18.22080994,-46.81362915,56.72302643
8.410231792,26.39968872,-18.24855042,-46.51065063,56.50835141
8.420230792,26.4419899,-18.4621582,-46.43591309,56.53604284
8.430230792,26.43042755,-18.30833435,-46.47146606,56.50982008
8.440229792,26.4876442,-18.15681458,-46.09979248,56.18234667
8.450229792,26.15566254,-18.21838379,-46.24838257,56.1688622
8.460229792,26.21702576,-18.24520874,-46.41479492,56.34317411
8.470228792,26.0497818,-18.52937317,-46.41333008,56.35712919
8.480228792,25.92916489,-18.56156921,-46.79168701,56.62433591
8.490227792,26.07431793,-18.21304321,-46.61712646,56.43351379
8.500227792,26.29653931,-18.53289795,-46.56661987,56.59881953
8.510226792,26.49775314,-18.68809509,-46.19317627,56.43744638
8.520226792,26.12436295,-18.55455017,-46.28851318,56.29724793
8.530225792,26.1944313,-18.41238403,-46.42922974,56.39891392
8.540225792,26.24041748,-18.61659241,-46.63208008,56.65410766
8.550224792,26.28698349,-18.47668457,-46.88146973,56.83542537
8.560224792,26.16840744,-18.47817993,-46.68234253,56.61686838
8.570223792,26.29361725,-18.34185791,-46.69940186,56.6446131
8.580223792,26.32651138,-18.21380615,-46.86096191,56.75189589
8.590222792,26.34242249,-18.35871887,-46.21148682,56.27137189
8.600222792,26.09473801,-18.25517273,-46.65585327,56.48854156
8.610221792,26.0932579,-18.41708374,-46.52288818,56.43072041
8.620221792,26.11556244,-18.40898132,-46.19616699,56.16937813
8.630220792,26.20601654,-18.47930908,-46.28652954,56.308818
8.640220792,26.20296478,-18.43006897,-46.49484253,56.46267074
8.650219792,26.11844635,-18.43778992,-46.55358887,56.47443646
8.660219792,26.30251694,-18.53862,-46.64169312,56.6652483
8.670218792,26.3294487,-18.49729919,-46.56930542,56.60468314
8.680218542,26.26703262,-18.35256958,-46.78707886,56.70806434
8.690217542,25.97494125,-18.2858429,-46.73150635,56.5057812
8.700217542,26.25405502,-18.05818176,-46.83911133,56.6504694
8.710216542,26.12137222,-18.09318542,-46.4274292,56.26007134
8.720216542,26.19683075,-18.28575134,-46.71728516,56.59635479
8.730215542,26.04263687,-18.38426208,-46.73956299,56.57549625
8.740215542,26.15695572,-18.47250366,-46.81918335,56.7226203
8.750215542,26.35818863,-18.4276886,-47.14660645,57.07132655
8.760214542,26.13066483,-18.49613953,-46.85995483,56.75186507
8.770214542,25.98491287,-18.53846741,-46.42825317,56.34246324
8.780213542,26.28330994,-18.46765137,-46.59802246,56.59719274
8.790213542,26.33846664,-18.56336975,-46.47332764,56.55160213
8.800212542,26.14019012,-18.39253235,-46.68286133,56.57635838
8.810212542,26.30908966,-18.39239502,-46.41467285,56.4337687
8.820211542,26.06406403,-18.40602112,-46.53930664,56.42715755
8.830211542,26.1001358,-18.42655945,-46.81478882,56.67785841
8.840210542,26.09041595,-18.36328125,-46.92138672,56.74095906
8.850210542,26.09165573,-18.52279663,-46.71643066,56.62414139
8.860209542,26.20861053,-18.5793457,-46.78015137,56.74914902
8.870209542,26.01124573,-18.56703186,-46.57220459,56.48265058
8.880208542,26.27006531,-18.73478699,-46.67333984,56.7407193
8.890208542,26.26332855,-18.55812073,-46.54119873,56.57074731
8.900207542,26.22026062,-18.49740601,-46.51016235,56.50532097
8.910207542,26.33522797,-18.46723938,-46.55569458,56.58635754
8.920206542,26.15866852,-18.47450256,-46.8135376,56.71940132
8.930206542,26.07063675,-18.36070251,-46.74972534,56.58913603
8.940205542,26.2771759,-18.46583557,-46.72470093,56.69810168
8.950205542,26.25798416,-18.5365448,-46.48791504,56.51735548
8.960204542,26.27302551,-18.64479065,-46.70620728,56.73949141
8.970204542,26.21684265,-18.37930298,-46.30685425,56.29783625
8.980203542,26.17504501,-18.2046051,-47.02124023,56.81142193
8.990203542,26.23082733,-18.3432312,-46.84698486,56.73773369
9.000202542,26.35131073,-18.42300415,-46.78448486,56.76783141
9.010202542,26.42358017,-18.50871277,-46.74026489,56.79287279
9.020201542,26.4621582,-18.78031921,-46.79714966,56.94663662
9.030201542,26.24892426,-18.44059753,-46.95706177,56.86850896
9.040201542,26.3846283,-18.14724731,-47.05276489,56.9160248
9.050200542,26.35695648,-18.41647339,-46.78366089,56.76765429
9.060200542,26.20329666,-18.49317932,-46.81576538,56.74791913
9.070199542,26.40071106,-18.35960388,-46.8583374,56.83112161
9.080199542,26.19624329,-18.51377869,-47.08178711,56.97102633
9.090198542,26.26631165,-18.65386963,-46.49438477,56.56512878
9.100198542,26.10173035,-18.37535095,-46.95697021,56.77949367
9.110197542,26.292202,-18.40113831,-46.95916748,56.87745764
9.120197542,26.44982147,-18.40881348,-47.45861816,57.36547662
9.130196542,26.427742,-18.48959351,-47.25747681,57.21503063
9.140196542,26.25764465,-18.68148804,-47.31796265,57.24903045
9.150195542,26.29872131,-18.29597473,-46.89971924,56.79743919
9.160195542,26.36441422,-18.43713379,-46.97055054,56.93191422
9.170194542,26.45030975,-18.44190979,-46.96707153,56.97041979
9.180194542,26.39385605,-18.39582825,-46.6456604,56.66444889
9.190193542,26.27919769,-18.42913818,-46.82495117,56.76975795
9.200193542,26.427845,-18.28916931,-47.1126709,57.03094305
9.210192542,26.23002243,-18.24223328,-46.82507324,56.68668835
9.220192542,26.28979111,-18.31549072,-47.25280762,57.09148925
9.230191542,26.42816544,-18.30891418,-47.21859741,57.12495259
9.240191542,26.79174042,-18.31565857,-47.09423828,57.19377573
9.250190542,26.55883026,-18.32017517,-46.65539551,56.72500518
9.260190542,26.46379089,-18.50785828,-46.75335693,56.82208577
9.270189542,26.39064407,-18.48649597,-46.60858154,56.66194933
9.280189542,26.19726563,-18.2709198,-46.81503296,56.67248492
